fraude,tempo,tipo,valor,saldo_inicial_c1,novo_saldo_c1,saldo_inicial_c2,novo_saldo_c2
0,8,CASH_OUT,260316.95,315903.0,55586.05,168079.0,163665.0
0,8,PAYMENT,25873.43,20451.0,0.0,0.0,0.0
0,10,CASH_OUT,110233.37,0.0,0.0,584079.51,694312.88
0,9,CASH_IN,136687.81,1487973.1,1624660.9,242130.2,0.0
0,6,CASH_IN,256430.45,3152579.73,3409010.17,627077.54,271152.52
0,10,CASH_OUT,122181.16,24505.0,0.0,54718.57,176899.73
0,9,CASH_IN,169613.05,7459842.14,7629455.19,880533.9,869277.4
0,9,CASH_IN,85694.21,3228.0,88922.21,17238.0,0.0
0,9,PAYMENT,22650.6,0.0,0.0,0.0,0.0
0,9,PAYMENT,13275.86,203674.79,190398.93,0.0,0.0
0,9,PAYMENT,2706.36,53767.0,51060.64,0.0,0.0
0,9,PAYMENT,24065.48,54425.0,30359.52,0.0,0.0
0,9,PAYMENT,5326.66,0.0,0.0,0.0,0.0
0,7,PAYMENT,6476.38,31280.24,24803.86,0.0,0.0
0,10,PAYMENT,6708.93,0.0,0.0,0.0,0.0
0,7,PAYMENT,7906.61,0.0,0.0,0.0,0.0
0,9,PAYMENT,10321.34,0.0,0.0,0.0,0.0
0,9,CASH_IN,28601.49,3890342.28,3918943.77,676987.08,828684.44
0,7,CASH_OUT,281934.86,0.0,0.0,3950081.44,5632383.36
0,8,CASH_OUT,27802.31,20423.0,0.0,124495.96,0.0
0,7,TRANSFER,593334.36,99610.0,0.0,67211.0,3585215.55
0,7,PAYMENT,8795.98,0.0,0.0,0.0,0.0
0,8,CASH_OUT,113956.97,0.0,0.0,140311.4,338481.61
0,10,CASH_IN,310720.81,0.0,310720.81,1304377.71,1053203.11
0,9,PAYMENT,17337.23,27996.0,10658.77,0.0,0.0
0,9,CASH_IN,10140.97,9957495.09,9967636.06,13733587.42,13723446.45
0,8,CASH_IN,161471.24,2191622.13,2353093.37,397379.19,113153.73
0,9,PAYMENT,9231.88,0.0,0.0,0.0,0.0
0,9,CASH_IN,226671.05,5864703.2,6091374.25,1078904.04,947231.54
0,9,PAYMENT,12672.03,525202.06,512530.03,0.0,0.0
0,8,PAYMENT,18826.37,7993.0,0.0,0.0,0.0
0,9,CASH_OUT,109727.2,22219.0,0.0,192315.82,57669.51
0,2,TRANSFER,1869161.56,0.0,0.0,2906551.06,6235766.54
0,9,CASH_IN,116857.17,99331.0,216188.17,9914.0,358793.03
0,9,CASH_IN,136560.36,319554.57,456114.94,1502941.25,1874516.54
0,10,TRANSFER,2413198.1,30552.0,0.0,162607.09,3369006.62
0,9,PAYMENT,23091.01,51794.0,28702.99,0.0,0.0
0,9,PAYMENT,1178.06,0.0,0.0,0.0,0.0
0,8,CASH_IN,40698.99,7893985.98,7934684.97,139729.94,99030.95
0,9,CASH_IN,178041.84,96560.61,274602.45,450120.5,36855.93
0,2,DEBIT,2307.78,219948.76,217640.98,22876.0,25183.78
0,10,PAYMENT,11901.56,0.0,0.0,0.0,0.0
0,8,TRANSFER,1216965.64,5362.41,0.0,3277335.94,4336721.33
0,9,PAYMENT,16629.45,1143618.91,1126989.47,0.0,0.0
0,9,CASH_OUT,193903.55,0.0,0.0,2590498.47,4646886.32
0,7,TRANSFER,833899.71,0.0,0.0,2225265.15,3232606.04
0,10,CASH_IN,150171.91,22868.28,173040.18,3077.0,3137115.13
0,3,TRANSFER,18873.1,0.0,0.0,54985.05,18021.11
0,9,TRANSFER,1880579.79,39390.0,0.0,545336.46,2600859.09
0,9,CASH_OUT,159623.29,0.0,0.0,194330.69,563122.47
0,10,CASH_OUT,116125.18,0.0,0.0,1848276.84,1964402.01
0,9,CASH_IN,181139.98,10368431.77,10549571.75,494651.03,826904.23
0,10,CASH_IN,534688.52,0.0,534688.52,300732.88,0.0
0,8,CASH_OUT,352627.37,32097.0,0.0,166995.99,549385.07
0,10,DEBIT,2969.95,157.0,0.0,33059.0,36028.95
0,8,PAYMENT,6029.2,166660.53,160631.33,0.0,0.0
0,10,CASH_OUT,19753.12,21946.0,2192.88,2540313.16,2996637.85
0,7,TRANSFER,761871.16,1248.0,0.0,284974.0,777700.37
0,10,TRANSFER,313166.71,0.0,0.0,1701721.89,1653686.13
0,9,CASH_IN,88383.09,49972.0,138355.09,1849929.3,4108253.53
0,7,TRANSFER,1536499.0,0.0,0.0,2044895.8,13688613.94
0,10,PAYMENT,9883.78,3465866.05,3455982.27,0.0,0.0
0,8,PAYMENT,32496.06,0.0,0.0,0.0,0.0
0,9,CASH_IN,67741.81,6375116.13,6442857.94,690656.94,1651884.58
0,8,PAYMENT,5201.98,61571.0,56369.02,0.0,0.0
0,10,CASH_OUT,285312.13,20871.0,0.0,576172.32,318459.75
0,10,PAYMENT,3467.19,629148.0,625680.81,0.0,0.0
0,8,CASH_OUT,202420.84,0.0,0.0,1452740.71,1655161.56
0,9,CASH_IN,224080.45,100135.0,324215.45,107250.0,325828.76
0,10,CASH_OUT,185308.18,40228.0,0.0,0.0,185308.18
0,9,PAYMENT,5006.58,0.0,0.0,0.0,0.0
0,8,CASH_OUT,287257.21,3835810.75,3548553.54,1945201.5,3939899.41
0,9,CASH_OUT,394593.21,0.0,0.0,565617.31,1353678.55
0,10,CASH_IN,72701.61,3952868.49,4025570.1,543156.83,578782.83
0,10,PAYMENT,5404.53,0.0,0.0,0.0,0.0
0,8,PAYMENT,1329.18,30720.0,29390.82,0.0,0.0
0,10,PAYMENT,6610.31,31417.0,24806.69,0.0,0.0
0,7,DEBIT,1048.91,21378.0,20329.09,21955.0,0.0
0,9,CASH_IN,133281.93,15457.0,148738.93,768458.33,2494244.32
0,9,PAYMENT,15993.99,154788.22,138794.24,0.0,0.0
0,9,PAYMENT,2532.98,23159.0,20626.02,0.0,0.0
0,9,CASH_IN,471612.12,1903996.02,2375608.13,546047.03,32133.12
0,9,CASH_OUT,162816.57,0.0,0.0,1947626.21,3616907.24
0,8,CASH_IN,276425.71,20531.0,296956.71,0.0,0.0
0,10,TRANSFER,1217461.38,9397.0,0.0,12920755.66,18607455.89
0,9,CASH_OUT,32838.1,0.0,0.0,1428999.19,1252958.73
0,7,PAYMENT,12579.53,49738.0,37158.47,0.0,0.0
0,10,CASH_OUT,237932.17,0.0,0.0,749407.59,987339.75
0,8,PAYMENT,32773.75,0.0,0.0,0.0,0.0
0,2,PAYMENT,580.51,81948.0,81367.49,0.0,0.0
0,10,PAYMENT,6925.51,1158.0,0.0,0.0,0.0
0,10,CASH_OUT,208211.76,55217.0,0.0,2118313.39,2326525.15
0,7,CASH_IN,17990.11,7721660.22,7739650.33,151334.51,2984846.84
0,1,PAYMENT,6688.74,9207.0,2518.26,0.0,0.0
0,9,PAYMENT,1706.7,0.0,0.0,0.0,0.0
0,10,TRANSFER,262052.55,0.0,0.0,2680285.8,3087808.51
0,10,PAYMENT,8975.44,261.0,0.0,0.0,0.0
0,10,CASH_OUT,475421.76,32227.0,0.0,0.0,550562.13
0,1,PAYMENT,2528.1,5037.0,2508.9,0.0,0.0
0,8,CASH_OUT,361727.93,0.0,0.0,408674.85,714169.7
0,9,CASH_OUT,48627.45,44606.0,0.0,95973.88,84817.94
0,9,TRANSFER,1315164.27,0.0,0.0,3247740.82,4880735.77
0,10,CASH_IN,266748.74,2455986.84,2722735.58,614860.12,348111.38
0,9,PAYMENT,15160.2,97756.0,82595.8,0.0,0.0
0,9,CASH_OUT,76576.7,2096628.88,2020052.18,1642094.96,1584725.54
0,8,CASH_OUT,324715.92,62499.0,0.0,0.0,216345.07
0,8,CASH_OUT,42338.6,66593.0,24254.4,0.0,42338.6
0,10,CASH_OUT,393615.39,0.0,0.0,4193186.15,4624781.05
0,8,CASH_OUT,239625.99,0.0,0.0,1251502.3,1563660.85
0,10,CASH_IN,254232.93,3662509.2,3916742.13,2180294.34,1926061.4
0,9,CASH_IN,125412.32,2101648.27,2227060.59,588302.74,67682.78
0,8,PAYMENT,5986.8,2637605.32,2631618.52,0.0,0.0
0,9,TRANSFER,3372924.82,0.0,0.0,4513467.76,10404121.5
0,10,CASH_OUT,29889.6,0.0,0.0,516910.64,546800.24
0,10,PAYMENT,35212.65,0.0,0.0,0.0,0.0
0,10,CASH_OUT,211582.93,0.0,0.0,2952174.56,3163757.49
0,9,PAYMENT,18924.14,8787.34,0.0,0.0,0.0
0,10,CASH_OUT,32862.54,5514.0,0.0,0.0,20307.29
0,9,CASH_IN,228247.79,1839751.3,2067999.08,237934.14,0.0
0,8,PAYMENT,7928.0,173863.3,165935.31,0.0,0.0
0,7,CASH_OUT,317142.1,0.0,0.0,6774659.99,9546432.01
0,9,CASH_OUT,41331.67,0.0,0.0,1732411.11,2839281.6
0,8,PAYMENT,4633.61,309180.0,304546.39,0.0,0.0
0,7,PAYMENT,10386.18,0.0,0.0,0.0,0.0
0,10,PAYMENT,8080.96,3498664.93,3490583.98,0.0,0.0
0,8,PAYMENT,7824.39,0.0,0.0,0.0,0.0
0,4,PAYMENT,12088.13,18054.17,5966.04,0.0,0.0
0,2,CASH_IN,178961.93,6049254.52,6228216.45,1461775.3,1116289.38
0,8,PAYMENT,11142.49,90739.0,79596.51,0.0,0.0
0,9,CASH_IN,278491.44,6757623.47,7036114.91,337394.95,58903.51
0,10,PAYMENT,2492.4,10251.0,7758.6,0.0,0.0
0,7,CASH_OUT,223046.78,341709.32,118662.54,3581394.8,13688613.94
0,9,CASH_OUT,12560.27,0.0,0.0,27408.0,0.0
0,10,CASH_OUT,61462.98,0.0,0.0,714410.07,775873.05
0,10,PAYMENT,8892.35,496570.21,487677.86,0.0,0.0
0,7,PAYMENT,3361.66,34433.0,31071.34,0.0,0.0
0,10,PAYMENT,997.68,11392.0,10394.32,0.0,0.0
0,7,CASH_IN,201810.75,4715468.77,4917279.52,9472709.27,14456269.9
0,9,PAYMENT,4455.39,3569.56,0.0,0.0,0.0
0,10,CASH_IN,217241.34,31319.0,248560.34,107730.0,0.0
0,10,PAYMENT,27406.92,97600.0,70193.08,0.0,0.0
0,10,TRANSFER,1594959.03,0.0,0.0,10497480.89,12092439.92
0,1,TRANSFER,483544.3,0.0,0.0,876379.19,2107778.11
0,10,CASH_OUT,322043.94,0.0,0.0,1769707.51,2083804.35
0,9,CASH_OUT,494158.06,1085551.59,591393.53,563291.58,1593844.69
0,9,CASH_OUT,122515.25,0.0,0.0,2365362.58,4740825.47
0,8,CASH_OUT,64809.59,0.0,0.0,103079.84,1039842.77
0,10,PAYMENT,8245.01,0.0,0.0,0.0,0.0
0,9,CASH_OUT,40141.29,126983.67,86842.37,21595.0,0.0
0,9,CASH_IN,386886.43,29780.0,416666.43,65989.67,0.0
0,8,PAYMENT,18558.95,0.0,0.0,0.0,0.0
0,6,CASH_OUT,7323.56,0.0,0.0,56429.71,63753.27
0,7,CASH_OUT,359216.69,7069.28,0.0,2514983.75,3885428.17
0,10,CASH_IN,263307.56,9305468.0,9568775.56,2405586.86,1651186.48
0,8,CASH_IN,197970.71,115295.0,313265.71,3961.15,0.0
0,7,PAYMENT,6244.15,50796.0,44551.85,0.0,0.0
0,7,PAYMENT,12944.73,92453.0,79508.27,0.0,0.0
0,10,CASH_OUT,229134.83,0.0,0.0,287774.94,516909.77
0,9,CASH_IN,329735.7,21048.0,350783.7,10531.0,518209.31
0,5,PAYMENT,1925.08,50195.0,48269.92,0.0,0.0
0,10,CASH_IN,338143.95,8296914.3,8635058.25,568442.81,230298.86
0,10,CASH_OUT,107698.99,0.0,0.0,0.0,107698.99
0,9,PAYMENT,31651.4,9398.0,0.0,0.0,0.0
0,6,CASH_IN,56151.12,0.0,56151.12,128064.0,71912.88
0,7,PAYMENT,1900.8,40861.0,38960.2,0.0,0.0
0,10,TRANSFER,2864281.53,2430.0,0.0,0.0,2864281.53
0,10,TRANSFER,570754.41,0.0,0.0,9442742.15,11033498.74
0,10,CASH_IN,79719.71,38605.0,118324.71,656639.64,634112.8
0,9,PAYMENT,131.34,50297.0,50165.66,0.0,0.0
0,1,PAYMENT,8949.54,44131.37,35181.82,0.0,0.0
0,10,CASH_OUT,74745.94,27008.0,0.0,0.0,18987.67
0,10,PAYMENT,7698.32,24362.35,16664.03,0.0,0.0
0,10,CASH_IN,126437.61,21542.0,147979.61,0.0,0.0
0,9,CASH_OUT,261186.74,0.0,0.0,360909.06,649920.62
0,8,DEBIT,1997.17,301745.0,299747.83,7485717.38,7382990.5
0,9,CASH_IN,24377.39,5079.0,29456.39,0.0,0.0
0,9,CASH_OUT,179206.56,10889.0,0.0,547335.63,700430.92
0,9,CASH_OUT,378282.26,324966.56,0.0,15549.31,0.0
0,8,PAYMENT,225.83,26.0,0.0,0.0,0.0
0,8,CASH_IN,68381.24,3184377.92,3252759.16,285618.34,361559.69
0,10,CASH_OUT,283868.89,0.0,0.0,461767.89,745636.78
0,8,CASH_OUT,362340.89,23423.54,0.0,1286410.36,1925872.77
0,8,PAYMENT,3176.87,384.0,0.0,0.0,0.0
0,10,PAYMENT,9007.46,0.0,0.0,0.0,0.0
0,10,CASH_OUT,277297.49,129911.0,0.0,555978.79,833276.28
0,7,PAYMENT,2344.4,0.0,0.0,0.0,0.0
0,9,CASH_OUT,134551.65,33814.29,0.0,12815.73,0.0
0,10,CASH_OUT,143355.62,9022.0,0.0,1436790.06,1501087.2
0,8,CASH_OUT,468780.55,0.0,0.0,741840.56,1845436.06
0,8,CASH_IN,456683.48,558396.58,1015080.06,998622.3,541938.83
0,7,CASH_IN,11998.41,22451.0,34449.41,90253.0,233780.87
0,10,PAYMENT,12103.11,148193.56,136090.45,0.0,0.0
0,10,CASH_OUT,104477.56,0.0,0.0,9320994.49,11629345.35
0,7,PAYMENT,2079.13,14479.0,12399.87,0.0,0.0
0,10,PAYMENT,25019.51,353748.66,328729.15,0.0,0.0
0,10,PAYMENT,12517.82,119844.0,107326.18,0.0,0.0
0,10,CASH_IN,61122.29,446.0,61568.29,1554388.26,1493265.97
0,9,PAYMENT,1566.88,5547517.74,5545950.86,0.0,0.0
0,9,PAYMENT,50043.62,0.0,0.0,0.0,0.0
0,9,PAYMENT,6463.08,516926.0,510462.92,0.0,0.0
0,9,TRANSFER,78397.48,232.0,0.0,530924.61,609322.09
0,8,PAYMENT,11177.38,189337.65,178160.27,0.0,0.0
0,9,PAYMENT,7328.14,0.0,0.0,0.0,0.0
0,10,CASH_OUT,199771.54,110954.53,0.0,376.0,751671.46
0,10,CASH_OUT,383830.96,0.0,0.0,940589.17,1324420.12
0,10,CASH_IN,230499.5,4803703.29,5034202.8,1383628.36,1153128.86
0,10,CASH_OUT,145723.57,0.0,0.0,836687.77,982411.35
0,1,PAYMENT,8176.58,820.0,0.0,0.0,0.0
0,9,PAYMENT,40424.9,16653.39,0.0,0.0,0.0
0,9,PAYMENT,1931.87,6014.0,4082.13,0.0,0.0
0,10,TRANSFER,137956.4,0.0,0.0,368872.0,339278.15
0,8,CASH_OUT,25740.68,0.0,0.0,240689.98,48250.74
0,9,PAYMENT,3486.45,0.0,0.0,0.0,0.0
0,8,PAYMENT,7884.87,0.0,0.0,0.0,0.0
0,8,PAYMENT,5024.59,206147.58,201122.99,0.0,0.0
0,10,PAYMENT,5016.88,19412.0,14395.12,0.0,0.0
0,6,PAYMENT,414.32,0.0,0.0,0.0,0.0
0,10,PAYMENT,11866.93,1496383.53,1484516.59,0.0,0.0
0,10,PAYMENT,4670.34,0.0,0.0,0.0,0.0
0,9,PAYMENT,710.54,298598.0,297887.46,0.0,0.0
0,7,TRANSFER,2022478.14,0.0,0.0,2235795.01,6191938.31
0,9,CASH_IN,307809.13,936046.43,1243855.56,791128.26,124002.87
0,8,PAYMENT,2283.21,22.0,0.0,0.0,0.0
0,9,CASH_IN,134524.59,22300.0,156824.59,5619.0,0.0
0,8,CASH_OUT,461989.12,14822.0,0.0,31202.65,1268298.74
0,4,CASH_OUT,67180.68,93669.22,26488.54,111995.96,179176.65
0,10,PAYMENT,28903.74,9945.0,0.0,0.0,0.0
0,7,CASH_OUT,35889.43,0.0,0.0,385398.22,2098492.52
0,6,CASH_OUT,46873.46,0.0,0.0,61151.23,108024.69
0,9,PAYMENT,4664.11,429311.47,424647.36,0.0,0.0
0,8,CASH_OUT,92413.5,0.0,0.0,337179.32,495014.38
0,9,PAYMENT,4288.85,0.0,0.0,0.0,0.0
0,8,PAYMENT,1355.93,39707.0,38351.07,0.0,0.0
0,8,CASH_IN,142164.5,21542.0,163706.5,0.0,1464101.1
0,8,PAYMENT,729.2,0.0,0.0,0.0,0.0
0,10,CASH_IN,401094.4,2667.0,403761.4,105520.39,0.0
0,10,CASH_IN,237909.27,89196.78,327106.05,0.0,0.0
0,10,PAYMENT,6310.15,0.0,0.0,0.0,0.0
0,8,PAYMENT,19303.75,34879.59,15575.84,0.0,0.0
0,9,PAYMENT,24003.23,50076.52,26073.29,0.0,0.0
0,9,PAYMENT,4834.08,78863.0,74028.92,0.0,0.0
0,1,PAYMENT,62820.46,1063485.17,1000664.71,0.0,0.0
0,8,CASH_OUT,293594.36,0.0,0.0,378642.4,490685.21
0,10,PAYMENT,7867.2,22281.0,14413.8,0.0,0.0
0,8,CASH_OUT,427770.89,0.0,0.0,1014751.42,3054890.32
0,9,PAYMENT,10111.69,375326.0,365214.31,0.0,0.0
0,9,PAYMENT,9606.67,0.0,0.0,0.0,0.0
0,10,PAYMENT,3087.59,724604.07,721516.48,0.0,0.0
0,9,PAYMENT,7112.68,400902.0,393789.32,0.0,0.0
0,9,CASH_OUT,21371.64,50543.0,29171.36,141771.83,163143.47
0,10,CASH_OUT,646771.66,13986.6,0.0,11637.68,658409.34
0,10,CASH_OUT,60726.25,0.0,0.0,75644.0,116926.97
0,8,PAYMENT,2756.01,144459.0,141702.99,0.0,0.0
0,8,TRANSFER,449080.93,12420.41,0.0,564385.9,2907944.14
0,8,PAYMENT,11149.48,64004.57,52855.08,0.0,0.0
0,6,PAYMENT,12249.43,0.0,0.0,0.0,0.0
0,9,CASH_OUT,35303.34,0.0,0.0,3977807.83,5565869.73
0,8,TRANSFER,202143.74,434299.82,232156.07,4100039.01,6795453.82
0,9,TRANSFER,629781.07,0.0,0.0,9033958.9,10365457.67
0,9,TRANSFER,25761.29,0.0,0.0,159028.0,0.0
0,9,CASH_IN,651235.63,868515.94,1519751.57,6217105.36,5565869.73
0,10,PAYMENT,9023.46,200155.0,191131.54,0.0,0.0
0,9,PAYMENT,21153.62,142491.59,121337.97,0.0,0.0
0,9,CASH_IN,102906.15,972515.55,1075421.7,397621.71,592618.39
0,9,CASH_OUT,350780.96,113306.0,0.0,50293.0,939285.75
0,10,CASH_OUT,224641.7,60.0,0.0,270625.59,423587.92
0,8,TRANSFER,353272.85,105597.0,0.0,0.0,1094373.33
0,2,DEBIT,5871.06,10492.0,4620.94,23508.22,29379.28
0,9,PAYMENT,37184.42,10350.0,0.0,0.0,0.0
0,9,PAYMENT,8167.9,0.0,0.0,0.0,0.0
0,10,PAYMENT,15286.48,327002.53,311716.05,0.0,0.0
0,8,CASH_OUT,133777.08,258780.76,125003.68,470082.93,704397.14
0,8,CASH_OUT,35436.43,40187.0,4750.57,0.0,35436.43
0,10,PAYMENT,1680.5,0.0,0.0,0.0,0.0
0,10,PAYMENT,21933.33,144.0,0.0,0.0,0.0
0,9,CASH_IN,104965.09,34743.0,139708.09,627131.0,305917.3
0,9,PAYMENT,2899.16,9524.2,6625.04,0.0,0.0
0,10,PAYMENT,10810.7,620.0,0.0,0.0,0.0
0,10,TRANSFER,180022.9,0.0,0.0,717203.19,897226.09
0,9,PAYMENT,27044.44,0.0,0.0,0.0,0.0
0,8,CASH_OUT,214730.4,44631.0,0.0,0.0,178829.57
0,8,PAYMENT,14260.4,0.0,0.0,0.0,0.0
0,9,CASH_OUT,142023.91,39646.0,0.0,518537.02,660560.93
0,8,CASH_IN,312142.25,24431.0,336573.25,4087557.21,6217752.59
0,8,TRANSFER,934092.66,9159.0,0.0,0.0,934092.66
0,7,TRANSFER,1130828.97,146609.92,0.0,7488671.79,12959765.0
0,10,PAYMENT,6189.36,52883.0,46693.64,0.0,0.0
0,9,PAYMENT,6012.3,288854.76,282842.46,0.0,0.0
0,10,CASH_OUT,405503.24,457592.0,52088.76,0.0,405503.24
0,9,CASH_OUT,98840.08,0.0,0.0,262948.58,320075.6
0,9,CASH_OUT,401231.86,11293.0,0.0,356594.42,331688.21
0,9,PAYMENT,15217.65,29979.0,14761.35,0.0,0.0
0,9,TRANSFER,57975.94,242175.35,184199.41,74244.0,0.0
0,10,CASH_IN,390279.18,2781504.18,3171783.36,5976373.64,5586094.46
0,2,CASH_IN,295815.29,4059437.59,4355252.87,303104.48,7289.2
0,9,PAYMENT,12088.98,0.0,0.0,0.0,0.0
0,10,CASH_OUT,314138.76,0.0,0.0,1699781.48,1980000.62
0,9,CASH_OUT,317704.37,220076.0,0.0,769744.91,1570977.38
0,9,PAYMENT,5976.72,0.0,0.0,0.0,0.0
0,9,CASH_OUT,164888.14,1344226.02,1179337.88,1759166.01,2611537.27
0,9,CASH_OUT,211736.24,74069.84,0.0,0.0,211736.24
0,9,CASH_IN,115169.57,24085957.0,24201126.57,4530739.61,4415570.04
0,1,PAYMENT,829.07,11199.0,10369.93,0.0,0.0
0,8,TRANSFER,2416072.81,0.0,0.0,3205611.37,5810930.82
0,8,CASH_IN,205013.43,0.0,205013.43,1077795.23,1577892.84
0,8,CASH_OUT,97948.26,41017.0,0.0,1031.0,0.0
0,8,PAYMENT,6092.23,673.0,0.0,0.0,0.0
0,9,CASH_OUT,77930.79,351037.79,273107.0,99430.0,367010.45
0,9,CASH_OUT,378437.09,0.0,0.0,1388404.72,4867172.36
0,9,CASH_OUT,135774.11,730.96,0.0,0.0,135774.11
0,10,PAYMENT,8507.65,0.0,0.0,0.0,0.0
0,9,CASH_OUT,69559.43,14924.0,0.0,2815673.79,2632926.53
0,9,PAYMENT,2141.06,762632.53,760491.47,0.0,0.0
0,8,DEBIT,2616.67,0.0,0.0,11366.25,13982.92
0,10,PAYMENT,3484.3,11661.0,8176.7,0.0,0.0
0,10,PAYMENT,12766.9,69037.0,56270.1,0.0,0.0
0,7,CASH_OUT,138227.14,0.0,0.0,412473.85,0.0
0,1,PAYMENT,4905.54,294.0,0.0,0.0,0.0
0,9,CASH_OUT,235013.22,84322.0,0.0,252031.76,226234.76
0,10,PAYMENT,32506.18,0.0,0.0,0.0,0.0
0,8,CASH_IN,20496.03,118148.0,138644.03,0.0,0.0
0,9,PAYMENT,1705.95,0.0,0.0,0.0,0.0
0,9,PAYMENT,9971.18,685194.14,675222.95,0.0,0.0
0,9,PAYMENT,12128.33,15431.0,3302.67,0.0,0.0
0,8,PAYMENT,4112.74,0.0,0.0,0.0,0.0
0,10,PAYMENT,573.04,65066.38,64493.34,0.0,0.0
0,9,CASH_IN,40976.41,9236077.88,9277054.29,198036.0,64492.75
0,10,CASH_IN,46483.06,5596855.39,5643338.45,1875357.05,1828873.99
0,10,CASH_IN,132978.29,45883.0,178861.29,0.0,0.0
0,8,PAYMENT,3865.96,60952.0,57086.04,0.0,0.0
0,9,PAYMENT,25425.49,48202.0,22776.51,0.0,0.0
0,9,TRANSFER,357440.79,15619.0,0.0,888084.84,1299674.86
0,8,CASH_IN,116833.46,7337827.51,7454660.97,413863.2,297029.74
0,7,CASH_OUT,288041.32,0.0,0.0,346139.62,1423850.27
0,8,PAYMENT,1770.28,99516.0,97745.72,0.0,0.0
0,10,PAYMENT,21033.92,327224.98,306191.05,0.0,0.0
0,10,CASH_IN,437427.36,30526.0,467953.36,22095.0,0.0
0,9,PAYMENT,34686.34,1048.0,0.0,0.0,0.0
0,7,PAYMENT,1283.84,0.0,0.0,0.0,0.0
0,7,CASH_IN,105860.8,11318.0,117178.8,0.0,0.0
0,8,CASH_OUT,269852.55,0.0,0.0,534930.86,1235736.09
0,9,CASH_OUT,231889.6,0.0,0.0,2541.0,345983.06
0,9,CASH_IN,12746.84,13202.0,25948.84,3893.0,0.0
0,10,CASH_IN,333069.28,13152924.44,13485993.71,454373.18,41959.51
0,8,CASH_IN,436789.39,8876169.34,9312958.73,5129790.1,4324988.42
0,8,CASH_IN,141976.92,1264.0,143240.92,732215.92,854916.91
0,10,PAYMENT,27024.28,135571.36,108547.09,0.0,0.0
0,8,CASH_OUT,224436.79,0.0,0.0,1427983.83,4463342.32
0,9,CASH_IN,16976.17,6739778.85,6756755.02,1190776.86,1369340.5
0,9,CASH_IN,29077.42,1999304.37,2028381.78,251181.9,271763.84
0,9,CASH_OUT,117526.65,0.0,0.0,157927.97,3434503.58
0,9,CASH_OUT,278423.75,11354.0,0.0,465.0,615807.38
0,9,PAYMENT,24227.82,995815.53,971587.71,0.0,0.0
0,9,CASH_OUT,52300.26,0.0,0.0,3836828.9,3889129.15
0,9,CASH_OUT,73679.33,0.0,0.0,232890.05,306569.38
0,9,CASH_OUT,27787.24,0.0,0.0,245722.0,265553.46
0,9,PAYMENT,6135.74,158395.91,152260.17,0.0,0.0
0,9,PAYMENT,7029.31,45.0,0.0,0.0,0.0
0,8,CASH_OUT,55861.29,0.0,0.0,668218.57,861466.8
0,10,PAYMENT,96.43,0.0,0.0,0.0,0.0
0,9,CASH_IN,318000.44,546937.22,864937.66,10396013.81,9958928.57
0,8,PAYMENT,15857.27,0.0,0.0,0.0,0.0
0,9,CASH_IN,11452.4,7070391.07,7081843.48,97342.27,3852195.84
0,8,TRANSFER,327004.32,87312.0,0.0,0.0,327004.32
0,10,CASH_OUT,304522.19,276.0,0.0,0.0,304522.19
0,10,PAYMENT,6510.95,302.0,0.0,0.0,0.0
0,8,PAYMENT,2098.94,56557.02,54458.08,0.0,0.0
0,10,CASH_IN,125221.04,15683730.62,15808951.66,3518329.98,3595381.3
0,10,CASH_OUT,110501.96,0.0,0.0,229493.71,339995.67
0,9,CASH_IN,302271.85,2903076.72,3205348.56,991099.69,688827.84
0,10,CASH_OUT,493608.39,18933.55,0.0,907419.22,1401027.61
0,7,PAYMENT,13674.1,50803.0,37128.9,0.0,0.0
0,7,PAYMENT,2043.74,1257385.05,1255341.31,0.0,0.0
0,8,PAYMENT,6446.62,21491.0,15044.38,0.0,0.0
0,9,PAYMENT,7894.71,10874.0,2979.29,0.0,0.0
0,9,PAYMENT,4434.89,0.0,0.0,0.0,0.0
0,9,CASH_IN,13550.29,634947.29,648497.58,201796.78,188246.5
0,1,TRANSFER,700967.19,15383.0,0.0,50767.43,130747.56
0,8,CASH_IN,32486.49,6678938.37,6711424.87,454931.57,0.0
0,9,CASH_OUT,100901.14,953603.4,852702.26,109405.85,965413.61
0,9,CASH_OUT,85420.07,1532775.31,1447355.23,9968.0,261078.98
0,9,PAYMENT,22201.57,330954.27,308752.7,0.0,0.0
0,8,CASH_IN,144445.48,20664.0,165109.48,1471945.15,1321922.53
0,7,PAYMENT,2337.09,41378.0,39040.91,0.0,0.0
0,8,PAYMENT,2500.39,395.0,0.0,0.0,0.0
0,10,CASH_OUT,46114.3,0.0,0.0,297353.84,96012.17
0,9,PAYMENT,21218.38,63203.38,41985.01,0.0,0.0
0,7,PAYMENT,411.33,0.0,0.0,0.0,0.0
0,9,CASH_IN,7797.16,1136336.54,1144133.7,65124.52,29388.09
0,9,CASH_OUT,216358.86,50711.94,0.0,329413.76,0.0
0,9,CASH_OUT,182793.16,203053.0,20259.84,287599.28,50999.03
0,9,CASH_OUT,113542.81,995560.81,882018.0,9002.24,213362.59
0,10,PAYMENT,4799.98,81982.0,77182.02,0.0,0.0
0,9,CASH_OUT,72474.65,214949.42,142474.78,0.0,72474.65
0,9,CASH_OUT,32651.05,0.0,0.0,488343.01,1532954.75
0,9,CASH_OUT,218640.32,10011.0,0.0,9693.0,228333.32
